x,y,z,leftButton,rightButton,lightSensor,soundSensor,tempSensor
null
0.8,-0.96,9.63,0.0,0.0,2.0,333.0,83.28
0.69,-0.92,9.68,0.0,0.0,2.0,347.0,83.28
0.68,-0.99,9.66,0.0,0.0,1.0,338.0,83.28
0.9,-0.83,9.56,0.0,0.0,0.0,335.0,83.28
0.8,-0.8,9.47,0.0,0.0,0.0,344.0,83.28
0.86,-0.5,10.42,0.0,0.0,0.0,393.0,83.28
0.73,-0.55,10.32,0.0,0.0,0.0,241.0,83.28
0.71,-0.54,9.82,0.0,0.0,0.0,327.0,83.28
0.83,-0.68,9.68,0.0,0.0,0.0,405.0,83.28
1.07,-0.68,9.52,0.0,0.0,0.0,358.0,83.28
1.19,-0.51,9.42,0.0,0.0,0.0,373.0,83.28
1.15,-0.36,9.9,0.0,0.0,0.0,367.0,83.28
1.25,-0.21,10.43,0.0,0.0,0.0,405.0,83.47
1.26,-0.15,10.59,0.0,0.0,0.0,342.0,83.47
1.28,-0.2,10.41,0.0,0.0,0.0,327.0,83.47
1.39,-0.17,9.97,0.0,0.0,0.0,284.0,83.47
1.32,-0.12,9.95,0.0,0.0,0.0,385.0,83.47
1.29,-0.13,10.09,0.0,0.0,0.0,251.0,83.47
1.32,-0.05,9.95,0.0,0.0,0.0,348.0,83.47
1.36,-0.1,10.08,0.0,0.0,0.0,359.0,83.47
1.4,-0.1,10.02,0.0,0.0,0.0,376.0,83.47
1.41,-0.14,10.16,0.0,0.0,0.0,19.0,83.47
1.41,-0.15,10.37,0.0,0.0,0.0,417.0,83.47
1.43,-0.08,10.29,0.0,0.0,0.0,157.0,83.47
1.4,-0.1,9.82,0.0,0.0,0.0,366.0,83.47
1.47,-0.03,10.01,0.0,0.0,0.0,328.0,83.47
1.5,-0.04,9.9,0.0,0.0,0.0,306.0,83.47
1.62,0.08,9.93,0.0,0.0,0.0,388.0,83.47
1.57,0.0,10.19,0.0,0.0,0.0,267.0,83.47
1.43,-0.1,10.25,0.0,0.0,0.0,322.0,83.66
1.3,-0.09,10.05,0.0,0.0,0.0,330.0,83.66
1.39,-0.07,9.82,0.0,0.0,0.0,361.0,83.66
1.42,-0.09,10.05,0.0,0.0,0.0,320.0,83.66
1.36,-0.17,10.17,0.0,0.0,0.0,236.0,83.66
1.38,-0.11,10.17,0.0,0.0,0.0,292.0,83.66
1.31,-0.12,9.98,0.0,0.0,0.0,318.0,83.66
1.3,0.0,9.87,0.0,0.0,0.0,400.0,83.66
1.36,-0.04,9.78,0.0,0.0,0.0,374.0,83.66
1.34,-0.09,9.83,0.0,0.0,0.0,315.0,83.66
1.24,-0.06,10.48,0.0,0.0,0.0,350.0,83.66
1.32,-0.08,10.29,0.0,0.0,0.0,472.0,83.66
1.26,0.0,10.24,0.0,0.0,0.0,509.0,83.66
1.2,-0.16,10.06,0.0,0.0,0.0,320.0,83.66
1.45,-0.17,9.64,0.0,0.0,0.0,368.0,83.66
1.47,-0.16,9.91,0.0,0.0,0.0,288.0,83.66
1.44,-0.23,9.9,0.0,0.0,0.0,350.0,83.66
1.28,-0.18,10.13,0.0,0.0,0.0,375.0,83.66
1.4,-0.2,10.11,0.0,0.0,0.0,376.0,83.66
1.44,-0.25,10.19,0.0,0.0,0.0,333.0,83.66
1.43,-0.13,10.19,0.0,0.0,0.0,582.0,83.66
1.38,-0.11,10.03,0.0,0.0,0.0,346.0,83.66
1.2,0.01,10.01,0.0,0.0,0.0,583.0,83.66
1.18,-0.13,9.57,0.0,0.0,0.0,304.0,83.66
1.45,-0.23,9.57,0.0,0.0,0.0,447.0,83.66
1.5,-0.28,10.1,0.0,0.0,0.0,393.0,83.66
1.43,-0.33,10.27,0.0,0.0,0.0,316.0,83.66
1.35,-0.03,10.3,0.0,0.0,0.0,376.0,83.66
1.42,-0.02,10.01,0.0,0.0,0.0,288.0,83.66
1.37,0.03,9.71,0.0,0.0,0.0,477.0,83.66
1.31,-0.06,9.8,0.0,0.0,0.0,324.0,83.66
1.29,0.01,9.75,0.0,0.0,0.0,343.0,83.66
1.41,0.0,9.88,0.0,0.0,0.0,328.0,83.66
1.32,-0.17,10.02,0.0,0.0,0.0,340.0,83.66
1.53,0.13,10.32,0.0,0.0,0.0,339.0,83.66
2.04,-1.22,10.01,0.0,0.0,1.0,355.0,83.85
1.29,-0.32,9.73,0.0,0.0,3.0,348.0,83.66
1.1,-0.97,9.91,0.0,0.0,5.0,361.0,83.66
1.84,-2.18,8.55,0.0,0.0,6.0,346.0,83.66
1.21,-0.26,10.56,0.0,0.0,11.0,329.0,83.66
1.07,-0.04,10.0,0.0,0.0,11.0,317.0,83.66
1.28,-0.75,9.77,0.0,0.0,17.0,352.0,83.66
1.61,-0.8,9.9,0.0,0.0,49.0,347.0,83.66
1.65,-0.86,9.91,0.0,0.0,61.0,307.0,83.66
1.3,-0.58,10.29,0.0,0.0,64.0,347.0,83.66
1.17,-0.12,10.18,0.0,0.0,95.0,352.0,83.66
1.02,0.13,9.9,0.0,0.0,199.0,342.0,83.66
1.28,-0.43,9.53,0.0,0.0,224.0,339.0,83.66
1.31,-0.53,10.55,0.0,0.0,291.0,321.0,83.66
0.99,-0.32,10.09,0.0,0.0,319.0,262.0,83.66
1.07,-0.02,9.7,0.0,0.0,345.0,237.0,83.66
1.19,-0.69,9.84,0.0,0.0,369.0,362.0,83.66
1.26,-0.51,10.05,0.0,0.0,375.0,288.0,83.66
1.38,-0.31,9.77,0.0,0.0,383.0,346.0,83.66
1.33,-0.5,10.14,0.0,0.0,399.0,464.0,83.66
1.31,-0.53,10.13,0.0,0.0,399.0,297.0,83.66
1.21,-0.47,10.05,0.0,0.0,402.0,357.0,83.66
1.34,-0.12,9.61,0.0,0.0,405.0,335.0,83.66
1.24,-0.32,10.17,0.0,0.0,404.0,285.0,83.66
1.18,-0.27,10.19,0.0,0.0,405.0,324.0,83.66
1.14,-0.14,10.5,0.0,0.0,409.0,401.0,83.66
1.07,0.01,10.51,0.0,0.0,407.0,316.0,83.66
1.24,-0.1,9.9,0.0,0.0,407.0,380.0,83.66
1.48,-0.46,9.92,0.0,0.0,409.0,349.0,83.66
1.46,-0.3,10.1,0.0,0.0,409.0,369.0,83.66
1.22,-0.26,10.29,0.0,0.0,407.0,380.0,83.66
1.2,-0.18,10.25,0.0,0.0,406.0,398.0,83.66
1.25,-0.3,10.11,0.0,0.0,408.0,342.0,83.66
1.35,-0.26,10.03,0.0,0.0,406.0,314.0,83.66
1.53,-0.5,9.91,0.0,0.0,404.0,344.0,83.66
1.57,-0.76,10.53,0.0,0.0,406.0,164.0,83.66
1.46,-0.76,10.49,0.0,0.0,405.0,273.0,83.66
1.25,-0.39,10.44,0.0,0.0,403.0,369.0,83.66
1.32,-0.07,9.71,0.0,0.0,403.0,387.0,83.66
1.39,-0.3,9.66,0.0,0.0,403.0,396.0,83.66
1.44,-0.27,10.02,0.0,0.0,403.0,334.0,83.66
1.24,-0.5,10.11,0.0,0.0,402.0,251.0,83.66
1.24,-0.41,9.89,0.0,0.0,402.0,302.0,83.66
1.21,-0.14,9.97,0.0,0.0,401.0,378.0,83.66
1.28,-0.32,9.72,0.0,0.0,381.0,377.0,83.66
1.25,-0.47,9.71,0.0,0.0,375.0,287.0,83.66
1.2,-0.3,9.9,0.0,0.0,354.0,326.0,83.66
1.06,-0.34,9.98,0.0,0.0,348.0,339.0,83.66
0.97,-0.45,10.13,0.0,0.0,281.0,334.0,83.66
1.01,-0.83,9.95,0.0,0.0,262.0,368.0,83.66
0.99,-0.63,9.8,0.0,0.0,242.0,326.0,83.66
1.1,-0.65,9.9,0.0,0.0,210.0,335.0,83.66
1.02,-0.89,10.2,0.0,0.0,75.0,336.0,83.66
1.06,-0.95,10.04,0.0,0.0,63.0,355.0,83.66
1.13,-0.75,9.77,0.0,0.0,58.0,361.0,83.66
1.15,-0.9,10.04,0.0,0.0,53.0,354.0,83.66
1.04,-1.15,10.44,0.0,0.0,31.0,352.0,83.66
1.34,-1.4,9.83,0.0,0.0,21.0,323.0,83.66
2.33,-2.43,8.14,0.0,0.0,11.0,257.0,83.66
0.2,-0.77,9.81,0.0,0.0,7.0,359.0,83.66
0.54,-0.91,10.39,0.0,0.0,7.0,334.0,83.66
0.78,-1.63,10.32,0.0,0.0,6.0,579.0,83.85
1.02,-0.69,9.0,0.0,0.0,4.0,349.0,83.85
0.55,-1.21,9.46,0.0,0.0,3.0,335.0,83.85
0.6,-1.51,9.91,0.0,0.0,3.0,335.0,83.85
1.29,-1.41,9.89,0.0,0.0,2.0,303.0,83.85
1.19,-1.19,10.03,0.0,0.0,1.0,337.0,83.85
1.25,-1.5,9.83,0.0,0.0,1.0,345.0,83.85
1.26,-1.44,9.87,0.0,0.0,1.0,323.0,83.85
1.36,-1.42,9.76,0.0,0.0,0.0,348.0,83.85
1.28,-1.36,9.75,0.0,0.0,1.0,339.0,83.85
1.27,-1.35,10.0,0.0,0.0,0.0,353.0,83.85
1.29,-1.42,10.04,0.0,0.0,0.0,344.0,83.85
1.23,-1.25,10.13,0.0,0.0,0.0,333.0,83.85
1.29,-1.31,9.85,0.0,0.0,0.0,338.0,83.85
1.38,-1.25,9.9,0.0,0.0,0.0,301.0,83.85
1.29,-1.27,10.09,0.0,0.0,0.0,368.0,83.85
1.27,-1.24,9.96,0.0,0.0,0.0,367.0,83.85
1.29,-1.19,9.95,0.0,0.0,0.0,377.0,83.85
1.35,-1.19,10.13,0.0,0.0,0.0,342.0,83.85
1.33,-1.24,10.13,0.0,0.0,0.0,376.0,83.85
1.37,-1.2,9.97,0.0,0.0,0.0,303.0,84.05
1.43,-1.18,9.89,0.0,0.0,0.0,367.0,84.05
1.43,-1.18,9.9,0.0,0.0,0.0,282.0,84.05
1.45,-1.14,9.95,0.0,0.0,0.0,412.0,84.05
1.39,-1.21,9.92,0.0,0.0,0.0,370.0,84.05
1.53,-1.16,9.86,0.0,0.0,0.0,389.0,84.05
1.44,-1.14,9.87,0.0,0.0,0.0,344.0,84.05
1.42,-1.17,9.91,0.0,0.0,0.0,361.0,84.05
1.43,-1.22,10.08,0.0,0.0,0.0,319.0,84.05
1.42,-1.17,10.0,0.0,0.0,0.0,363.0,84.05
1.47,-1.19,9.85,0.0,0.0,0.0,350.0,84.05
1.45,-1.19,9.92,0.0,0.0,0.0,324.0,84.05
1.61,-1.3,9.89,0.0,0.0,0.0,358.0,84.05
1.44,-1.22,9.85,0.0,0.0,0.0,339.0,84.05
1.44,-1.21,9.91,0.0,0.0,0.0,355.0,84.05
1.38,-1.2,9.84,0.0,0.0,0.0,320.0,84.05
1.48,-1.13,9.9,0.0,0.0,0.0,297.0,84.05
1.46,-1.16,9.82,0.0,0.0,0.0,343.0,84.05
1.47,-1.14,10.01,0.0,0.0,0.0,341.0,84.05
1.47,-1.25,9.97,0.0,0.0,0.0,338.0,84.05
1.39,-1.2,9.98,0.0,0.0,0.0,348.0,84.05
1.46,-1.18,9.77,0.0,0.0,0.0,327.0,84.05
1.49,-1.13,9.9,0.0,0.0,0.0,336.0,84.05
1.5,-1.13,9.86,0.0,0.0,0.0,359.0,84.05
1.38,-1.16,10.13,0.0,0.0,0.0,351.0,84.05
1.4,-1.17,9.7,0.0,0.0,0.0,340.0,84.05
1.48,-1.13,9.6,0.0,0.0,0.0,326.0,84.05
1.5,-1.17,9.88,0.0,0.0,0.0,348.0,84.05
1.97,-1.8,10.44,0.0,0.0,0.0,386.0,84.05
1.42,-1.68,9.95,0.0,0.0,1.0,352.0,84.05
1.65,-2.54,7.13,0.0,0.0,5.0,342.0,84.05
-0.09,-1.06,8.21,0.0,0.0,163.0,338.0,84.05
-0.69,-1.56,12.37,0.0,0.0,213.0,316.0,84.05
0.08,-3.77,11.71,0.0,0.0,239.0,303.0,84.05
0.02,-1.25,9.0,0.0,0.0,270.0,249.0,84.05
-0.27,-2.33,9.22,0.0,0.0,281.0,255.0,84.05
-0.15,-3.47,8.74,0.0,0.0,221.0,186.0,84.05
-0.69,-2.51,8.76,0.0,0.0,202.0,455.0,84.05
-0.15,-3.44,8.33,0.0,0.0,197.0,361.0,84.05
-0.58,-4.96,5.76,0.0,0.0,200.0,343.0,84.05
0.49,-5.19,6.11,0.0,0.0,202.0,353.0,84.05
-0.85,-5.18,6.45,0.0,0.0,206.0,281.0,84.05
-2.49,-3.76,6.43,0.0,0.0,205.0,357.0,84.05
-0.5,-5.34,6.66,0.0,0.0,201.0,346.0,84.05
-0.37,-4.04,5.08,0.0,0.0,200.0,367.0,84.05
-1.07,-5.44,6.16,0.0,0.0,176.0,343.0,84.05
-0.42,-4.34,4.63,0.0,0.0,155.0,339.0,84.05
-1.0,-4.89,7.31,0.0,0.0,156.0,329.0,84.05
-0.81,-4.27,8.91,0.0,0.0,158.0,336.0,84.05
-2.54,-7.5,11.5,0.0,0.0,164.0,334.0,84.05
-2.16,-4.64,10.73,0.0,0.0,175.0,369.0,84.05
-2.03,-4.17,13.35,0.0,0.0,180.0,359.0,84.05
1.07,-4.85,10.02,0.0,0.0,158.0,363.0,84.05
0.59,-3.09,5.42,0.0,0.0,132.0,402.0,84.05
3.79,-1.91,7.92,0.0,0.0,134.0,395.0,84.05
2.82,1.72,4.4,0.0,0.0,224.0,335.0,84.05
3.47,2.17,6.01,0.0,0.0,254.0,27.0,84.05
1.96,3.6,12.7,0.0,0.0,255.0,371.0,84.05
0.68,0.44,11.43,0.0,0.0,262.0,338.0,84.05
0.41,0.53,11.89,0.0,0.0,266.0,294.0,84.05
1.37,0.0,10.55,0.0,0.0,280.0,253.0,84.05
1.13,-0.05,10.54,0.0,0.0,286.0,383.0,84.05
1.26,-0.27,9.66,0.0,0.0,283.0,223.0,84.05
1.2,-0.41,9.26,0.0,0.0,278.0,342.0,84.05
1.17,-0.35,9.67,0.0,0.0,286.0,287.0,84.05
1.18,-0.24,9.9,0.0,0.0,287.0,313.0,84.05
1.14,-0.31,9.98,0.0,0.0,284.0,356.0,84.05
1.16,-0.3,10.05,0.0,0.0,285.0,314.0,84.05
1.1,-0.24,9.85,0.0,0.0,282.0,296.0,84.05
1.06,-0.26,9.84,0.0,0.0,279.0,308.0,84.05
1.06,-0.21,9.86,0.0,0.0,276.0,375.0,84.05
1.09,-0.28,9.87,0.0,0.0,276.0,357.0,84.05
1.07,-0.27,9.77,0.0,0.0,274.0,350.0,84.05
1.02,-0.28,9.82,0.0,0.0,265.0,368.0,84.05
1.12,-0.11,9.69,0.0,0.0,264.0,308.0,84.05
0.96,-0.41,9.76,0.0,0.0,264.0,333.0,84.05
0.96,-0.29,9.76,0.0,0.0,256.0,339.0,84.05
1.03,-0.25,9.9,0.0,0.0,256.0,348.0,84.05
1.02,-0.26,9.9,0.0,0.0,258.0,324.0,84.05
1.04,-0.21,9.91,0.0,0.0,253.0,354.0,84.05
1.02,-0.28,9.84,0.0,0.0,253.0,336.0,84.05
1.0,-0.27,9.81,0.0,0.0,255.0,335.0,84.05
0.94,-0.26,9.94,0.0,0.0,252.0,319.0,84.05
0.91,-0.23,9.72,0.0,0.0,251.0,354.0,84.05
0.9,-0.28,9.89,0.0,0.0,252.0,348.0,84.05
0.93,-0.22,9.83,0.0,0.0,252.0,359.0,84.05
0.92,-0.22,9.96,0.0,0.0,250.0,356.0,84.05
0.9,-0.21,9.8,0.0,0.0,250.0,339.0,84.05
0.95,-0.18,9.86,0.0,0.0,251.0,347.0,84.05
0.95,-0.21,9.82,0.0,0.0,249.0,364.0,84.05
1.02,-0.21,9.84,0.0,0.0,248.0,338.0,84.05
0.91,-0.2,9.8,0.0,0.0,251.0,356.0,84.05
0.89,-0.2,9.86,0.0,0.0,251.0,379.0,84.05
0.91,-0.26,9.89,0.0,0.0,250.0,367.0,84.05
0.88,-0.21,9.7,0.0,0.0,251.0,320.0,84.05
0.86,-0.17,9.67,0.0,0.0,250.0,320.0,84.05
0.83,-0.12,9.89,0.0,0.0,248.0,292.0,84.05
0.91,-0.14,9.81,0.0,0.0,249.0,364.0,84.05
0.94,-0.12,9.83,0.0,0.0,250.0,352.0,84.05
0.87,-0.16,9.89,0.0,0.0,250.0,303.0,84.05
0.84,-0.17,9.8,0.0,0.0,247.0,297.0,84.05
0.82,-0.23,9.78,0.0,0.0,249.0,355.0,84.05
0.84,-0.21,9.88,0.0,0.0,251.0,356.0,84.05
0.81,-0.15,9.86,0.0,0.0,248.0,339.0,84.05
0.87,-0.18,9.8,0.0,0.0,250.0,329.0,84.05
0.84,-0.12,9.85,0.0,0.0,247.0,402.0,84.05
0.88,-0.19,9.82,0.0,0.0,247.0,328.0,84.05
0.8,-0.17,9.82,0.0,0.0,249.0,298.0,84.05
0.82,-0.21,9.79,0.0,0.0,248.0,346.0,84.05
0.82,-0.17,9.87,0.0,0.0,247.0,340.0,84.05
0.8,-0.2,9.79,0.0,0.0,248.0,336.0,84.05
0.81,-0.17,9.85,0.0,0.0,249.0,346.0,84.05
0.83,-0.15,9.82,0.0,0.0,247.0,351.0,84.05
0.81,-0.11,9.86,0.0,0.0,247.0,352.0,84.05
0.81,-0.19,9.87,0.0,0.0,250.0,321.0,84.05
0.79,-0.18,9.74,0.0,0.0,250.0,338.0,84.05
0.8,-0.17,9.92,0.0,0.0,248.0,339.0,84.05
0.84,-0.16,9.72,0.0,0.0,247.0,353.0,84.05
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
